gif_name	question	answer	vid_id	key
tumblr_nqn9yh3fYZ1ursow6o1_500	How many times does the girl punch arm ?	8	COUNT13125	54959
tumblr_m56butxNxi1qdajtto1_500	How many times does the man lean back ?	2	COUNT13126	54962
tumblr_n0mt88vekY1rx38kjo1_500	How many times does the man bob his hands ?	4	COUNT13127	54973
tumblr_nfpyvuWtwz1tmecz1o1_500	How many times does the woman shake head ?	3	COUNT13128	55003
tumblr_no3y0lkTSy1toin9ho1_500	How many times does the lady stroke hair ?	2	COUNT13129	55005
tumblr_nqc8mjo1ip1usj03ho1_500	How many times does the girl bob her body ?	9	COUNT13130	55009
tumblr_nqpa1vdMAK1uxae7wo1_500	How many times does the smears wall with a hand ?	2	COUNT13131	55016
tumblr_ndg6yvHp9c1tk2ngvo1_500	How many times do the dogs drag himself ?	3	COUNT13132	55030
tumblr_n9uxemExXj1rtc9eto1_500	How many times does the man gesture with hand ?	3	COUNT13133	55038
tumblr_nja5shQROm1u15bjso1_500	How many times does the man on far left pat someone's head ?	3	COUNT13134	55040
tumblr_n4701aMvPT1txrj8eo1_500	How many times does the person kick legs ?	6	COUNT13135	55058
tumblr_n970ts63cH1rclz0qo1_500	How many times does the man step ?	5	COUNT13136	55059
tumblr_nasafibBFo1swixd9o1_500	How many times does the guy shake his hips ?	4	COUNT13137	55062
tumblr_nckjc9fMeI1tbeohdo1_500	How many times does the woman hit in face with marshmallow ?	2	COUNT13138	55068
tumblr_nomxksIhql1tqwtb6o1_500	How many times does the woman on the left press chest of the woman in bed ?	2	COUNT13139	55076
tumblr_nmrnm68UAp1usm1c5o1_500	How many times does the man on the right nod his head ?	3	COUNT13140	55077
tumblr_noh87v2MzR1qcolx2o1_500	How many times does the man clap his hands ?	7	COUNT13141	55081
tumblr_nfo09cKm0W1sefjuxo1_500	How many times does the ball kick ?	4	COUNT13142	55090
tumblr_npbwj0NHhF1t0qcmvo1_500	How many times does the man twelve his nose ?	2	COUNT13143	55103
tumblr_nlxs0pcLRV1u2d98po1_500	How many times does the woman bounce body ?	4	COUNT13144	55106
tumblr_nq2kmdKOTp1txvs1qo1_500	How many times does the guy on right clap ?	2	COUNT13145	55109
tumblr_n9l3reEkq61ty9xnno1_500	How many times does the guy hit steering wheel ?	5	COUNT13146	55110
tumblr_noryg3oygo1ursow6o1_500	How many times does the woman twist hips ?	5	COUNT13147	55114
tumblr_nl08fcxHX31upy801o1_500	How many times does the woman nod head ?	2	COUNT13148	55119
tumblr_npr0siOTdY1siha6co1_500	How many times does the woman clap her hands ?	3	COUNT13149	55132
tumblr_nfmprtryRm1s013u0o2_r1_500	How many times does the woman bounce ?	4	COUNT13150	55145
tumblr_nq1xvoiNOB1tg6ie6o1_500	How many times does the man in Grey jacket high five other men ?	2	COUNT13151	55152
tumblr_mfng5f74Lg1r1om8so1_r1_500	How many times does the person tussle someone's hair ?	5	COUNT13152	55154
tumblr_naudvl7B1F1slxp7eo1_500	How many times does the man bob his head ?	2	COUNT13153	55161
tumblr_najlewv2Zz1r4eec0o1_500	How many times does the girl blink ?	3	COUNT13154	55181
tumblr_ndhr01WpMX1sffaqzo1_500	How many times does the woman in mask sway shoulders ?	2	COUNT13155	55184
tumblr_mvcafhalIf1rd830zo1_500	How many times does the man shake his hips ?	2	COUNT13156	55187
tumblr_nobyp04D101uvp1fro1_500	How many times does the woman nod ?	4	COUNT13157	55189
tumblr_nhwi3wU8kZ1tbe7oho1_500	How many times does the person fan them self ?	5	COUNT13158	55191
tumblr_naxsuaHVtG1t4d7u9o1_500	How many times does the man on the left in a black jacket and Grey shirt undulate his arm ?	4	COUNT13159	55193
tumblr_n9c1gk8GH81r9cn9to1_500	How many times does the man nod head ?	2	COUNT13160	55212
tumblr_nax7md6VwR1qdue33o1_500	How many times does the woman sway ?	4	COUNT13161	55214
tumblr_njvu4mzIBZ1u3bvj5o1_500	How many times does the man lick ?	7	COUNT13162	55217
tumblr_nb74ipXDCe1r75i3co1_500	How many times does the man strike instrument ?	2	COUNT13163	55219
tumblr_ngmm5zIubi1qzdriyo1_500	How many times does the woman step legs ?	4	COUNT13164	55241
tumblr_ng2by3vYmD1sht3fmo1_500	How many times does the man flick his wrists ?	4	COUNT13165	55242
tumblr_nqoo9ft2vb1rjxehgo1_500	How many times does the man strum guitar ?	8	COUNT13166	55245
tumblr_nf3ikqv6u31tym1rio1_500	How many times does the man blink eyes ?	2	COUNT13167	55246
tumblr_ne4xe0aOcP1rvyjlko1_500	How many times does the man strum electric guitar ?	5	COUNT13168	55262
tumblr_nbbwerXfuY1sjt7a5o1_500	How many times does the woman change musical cord of a guitar ?	5	COUNT13169	55266
tumblr_npp8gvE7bU1u8f6v7o1_500	How many times does the man in white shirt shake shoulders up and down ?	5	COUNT13170	55285
tumblr_nhq045FGot1qgmnaeo1_500	How many times does the woman spin along a wall ?	10	COUNT13171	55287
tumblr_ncctjikUrg1qz7a59o1_500	How many times does the object spin over food ?	2	COUNT13172	55291
tumblr_nap68n4gt21tco194o1_500	How many times does the woman wave hand ?	4	COUNT13173	55292
tumblr_nc9p8bjH2B1skjn0io1_500	How many times does the man slap hand ?	8	COUNT13174	55293
tumblr_nfkw2lyVHJ1tk2ngvo1_500	How many times does the dog bite air ?	2	COUNT13175	55294
tumblr_nfckllneRm1s3i8oso1_500	How many times does the man sway his body ?	4	COUNT13176	55296
tumblr_no8t7jO5O31tjc76go1_500	How many times does the man smooth bow tie ?	2	COUNT13177	55299
tumblr_nqgwkpPyud1sv95qso1_500	How many times does the man wave cigarette ?	2	COUNT13178	55313
tumblr_ngzcpswflU1r2irqao1_500	How many times does the woman on right kiss a woman on left ?	2	COUNT13179	55314
tumblr_mywl4rHt5p1r81fefo1_500	How many times does the boy flip skateboard ?	2	COUNT13180	55316
tumblr_nodw2izHLP1tgouwlo1_500	How many times does the man slide doll parts ?	2	COUNT13181	55318
tumblr_nnlbk9v4F51qzr4beo1_500	How many times does the man take off the outer part of a toy ?	3	COUNT13182	55320
tumblr_nep6yoK8cn1s4tob0o1_500	How many times does the man nod his head ?	4	COUNT13183	55324
tumblr_nf8to7JUcF1u34y4ho1_400	How many times does the woman put her hand down ?	2	COUNT13184	55328
tumblr_nkrrm8BItG1tt305ao1_400	How many times does the cat hit dot ?	2	COUNT13185	55337
tumblr_npfa926ftF1rhl4f0o1_400	How many times does the frog bite hand ?	4	COUNT13186	55339
tumblr_npausmDPz41tkhxdko1_400	How many times does the dog lick girl ?	2	COUNT13187	55341
tumblr_nitffp5dP61r8qk49o1_400	How many times does the man shovel snow ?	2	COUNT13188	55343
tumblr_npm26cuOuq1uxicgso1_540	How many times does the man dance his body ?	2	COUNT13189	55345
tumblr_nhedasrBns1qktscao1_400	How many times does the man shuffle money ?	4	COUNT13190	55348
tumblr_np41xofu0H1rvm2lho1_400	How many times does the man bob head ?	4	COUNT13191	55350
tumblr_nfewdyOsXS1rcl2ewo1_1280	How many times does the man jump on the floor ?	2	COUNT13192	55357
tumblr_nq0578EzD71utpmbjo1_400	How many times does the kitten paddle his harms ?	8	COUNT13193	55359
tumblr_nbeb0hqn6q1s4ippdo1_400	How many times does the woman step ?	2	COUNT13194	55360
tumblr_nebg6czzlL1sm11zyo1_400	How many times does the woman move ?	3	COUNT13195	55361
tumblr_nbjxzs1lna1t3ap2go1_400	How many times does the card flip ?	2	COUNT13196	55365
tumblr_nqwv431H7o1uwm3j4o1_1280	How many times does the man wave ?	10	COUNT13197	55367
tumblr_nlud6zvUyD1roq2rho1_500	How many times does the man nod head ?	7	COUNT13198	55373
tumblr_ng3be19ao51slj978o1_400	How many times does the man run ?	4	COUNT13199	55377
tumblr_nnhn3qv5MA1se75r6o1_400	How many times does the man push boy ?	2	COUNT13200	55378
tumblr_nb6qgeKUqP1r5let8o1_400	How many times does the man take steps with dogs ?	10	COUNT13201	55379
tumblr_nbtk1fABam1th5q9go1_400	How many times does the man on right roll his body ?	2	COUNT13202	55381
tumblr_npc9xnoU4Y1unkh2oo1_400	How many times does the man move his shoulders ?	10	COUNT13203	55382
tumblr_nonzg2ShMB1u54lh5o1_400	How many times does the cat walk ?	4	COUNT13204	55383
tumblr_nl2ncw6WUs1u9bjw1o1_400	How many times does the man shake shoulders ?	5	COUNT13205	55386
tumblr_nf31uvTUxX1sa4g13o1_250	How many times does the person blow smoke ?	2	COUNT13206	55388
tumblr_neuot0y1DW1tifif8o1_500	How many times does the man pull his hair ?	2	COUNT13207	55393
tumblr_nohe2kWLtZ1r5i7nyo1_500	How many times does the woman walk on her toes ?	5	COUNT13208	55394
tumblr_ne0pkf6dpV1r5jgjzo1_500	How many times does the woman nod her head ?	4	COUNT13209	55397
tumblr_nkn4els3Oa1s9ywiso1_500	How many times does the man wave his hand ?	5	COUNT13210	55399
tumblr_no8dapBdeT1uvsn4ho1_500	How many times does the woman wipe a man's face ?	2	COUNT13211	55401
tumblr_nog0pzxj181s28ej9o1_500	How many times does the woman tap her feet ?	5	COUNT13212	55402
tumblr_nokn48cQEW1qbdza0o1_400	How many times does the woman stir drink with straw ?	3	COUNT13213	55407
tumblr_ndj1foSxPz1tk2ngvo1_400	How many times does the dog in back move his legs ?	9	COUNT13214	55409
tumblr_npugevcpv21u5cth0o1_1280	How many times does the man step ?	10	COUNT13215	55414
tumblr_nb9k5mnNjN1s3jo9no1_500	How many times does the person jump on ramp ?	2	COUNT13216	55420
tumblr_ngod6bXyUn1r38hk2o1_500	How many times does the elephant push baby elephant up ?	2	COUNT13217	55423
tumblr_nprd6uz1251tpalrjo1_500	How many times does the man bounce his body ?	6	COUNT13218	55427
tumblr_ne07jdwpmE1qdbxego1_500	How many times does the woman smash tennis racket ?	3	COUNT13219	55432
tumblr_mml8ocVhpO1qz8ca1o1_500	How many times does the man step stairs ?	3	COUNT13220	55435
tumblr_nnjtj1Wq1x1sq8n0io1_540	How many times does the man open shirt ?	2	COUNT13221	55444
tumblr_n9rfbdJZ0N1qes1o9o1_1280	How many times does the man move finger ?	2	COUNT13222	55445
tumblr_nk4mpgjOIf1u2bd00o1_1280	How many times does the woman in black jacket swing arms ?	7	COUNT13223	55446
tumblr_naaad5qtLC1r67t5oo1_250	How many times does the man hit drum ?	7	COUNT13224	55452
tumblr_ncdq2jWHUk1thm1d9o1_500	How many times does the woman swing her head ?	2	COUNT13225	55453
tumblr_nh2l11mxOm1tx8mn0o1_400	How many times does the car hit the left side ?	2	COUNT13226	55454
tumblr_ni170dj6I61ruoqrro1_400	How many times does the model take steps ?	7	COUNT13227	55456
tumblr_na9t7fIJ7n1tj4gvco1_500	How many times does the man with an armband touch soccer ball ?	3	COUNT13228	55464
tumblr_noiufzmw351tmemojo1_400	How many times does the woman rub finger across face ?	3	COUNT13229	55468
tumblr_new5enq7KC1tllteho1_400	How many times does the naked man shake his head ?	2	COUNT13230	55475
tumblr_npre1nXDcY1u4ioeko1_500	How many times does the man wag his hand ?	3	COUNT13231	55477
tumblr_ncxhz8u1We1sgblgno1_500	How many times does the woman cross her arms ?	3	COUNT13232	55491
tumblr_nppbnjUOjT1qkt7vjo1_400	How many times does the woman tilt ?	2	COUNT13233	55494
tumblr_nf5ssxHcb91u38nmeo1_250	How many times does the cat chase feather ?	2	COUNT13234	55505
tumblr_nhhzywXxuZ1tv0j5so1_1280	How many times does the man walk ?	3	COUNT13235	55506
tumblr_npb19u9XKJ1u5d7yxo1_400	How many times do the actors kiss each other ?	2	COUNT13236	55507
tumblr_nngr8sFLP61tl1vmso1_400	How many times does the animal open mouth ?	2	COUNT13237	55509
tumblr_mqfaxoFCPB1rys8u2o1_400	How many times does the man on center hit man ?	2	COUNT13238	55515
tumblr_npmdzt29zt1t7lh6to1_400	How many times does the man shake right hand ?	3	COUNT13239	55542
tumblr_nbu6sfHz6B1tx8mn0o1_400	How many times does the bike spin ?	2	COUNT13240	55545
tumblr_nk2yvbAgtH1u21cbso1_400	How many times does the woman fold fingers ?	4	COUNT13241	55546
tumblr_n97kmlyH2C1r9gifeo1_1280	How many times does the girl rock ?	4	COUNT13242	55549
tumblr_mq0zarH8Mi1sa27rgo1_400	How many times does the man paint shoe ?	4	COUNT13243	55550
tumblr_n68qxfhPg31tbdpulo1_400	How many times does the man scratch his face with his middle finger ?	3	COUNT13244	55558
tumblr_nq6d783ECb1tf9y2ao1_250	How many times does the fox open ?	2	COUNT13245	55559
tumblr_nl2e19toaL1t0b7dco1_r1_1280	How many times does the woman pick ?	9	COUNT13246	55561
tumblr_no5yf4yzzc1uvr144o1_500	How many times does the man wave his hand ?	6	COUNT13247	55562
tumblr_mm1uxyvhcN1qzzv7no1_500	How many times does the man in black pump his fist ?	3	COUNT13248	55563
tumblr_nips01hkHR1sccxmno1_500	How many times does the woman shake her shoulder ?	5	COUNT13249	55565
tumblr_m4lkmiFqQ51rvfikno1_400	How many times does the woman pump fist ?	3	COUNT13250	55569
tumblr_n9zkzk1nYj1teqg00o1_250	How many times does the man pump fist ?	6	COUNT13251	55570
tumblr_nc8ix5vTpE1rit9oeo1_400	How many times does the woman cut hair ?	2	COUNT13252	55578
tumblr_npzpqpePEb1tkybewo1_250	How many times does the girl wave her arms ?	8	COUNT13253	55581
tumblr_ner7ylN8ki1sncaa3o1_400	How many times does the red colored car blink light ?	5	COUNT13254	55584
tumblr_nhq8bvxG6q1sk0i2mo1_250	How many times does the blonde man hit man with the black hair ?	2	COUNT13255	55588
tumblr_nf4au8dovy1tx8mn0o1_400	How many times does the windshield wiper cycle back and forth ?	6	COUNT13256	55589
tumblr_ne32qz7dsE1teynn6o1_400	How many times does the woman kiss finger ?	2	COUNT13257	55607
tumblr_nb4ks0Feib1tx8mn0o1_400	How many times does the waves yellow flag back and forth ?	5	COUNT13258	55615
tumblr_navx1bv61w1tx8mn0o1_400	How many times does the race car on center spin on track ?	2	COUNT13259	55625
tumblr_nccl7irxJX1tw8vf9o1_500	How many times does the woman in red punch man ?	2	COUNT13260	55627
tumblr_nark1tBrSf1tx8mn0o1_400	How many times does the car on right end rotate ?	4	COUNT13261	55630
tumblr_ni8a2cPlJq1sm2qa2o1_r1_400	How many times does the gorilla beat chest ?	5	COUNT13262	55667
tumblr_nae3b90I4K1tjvknuo1_400	How many times does the man step ?	3	COUNT13263	55668
tumblr_nfscrpUrfv1u4v3ypo1_250	How many times does the cat lick paw ?	4	COUNT13264	55669
tumblr_npgj0fI6op1ql9ti8o1_400	How many times does the man wave ping pong balls ?	3	COUNT13265	55692
tumblr_nfvhowul2h1u41luio1_400	How many times does the girl swing right earring ?	3	COUNT13266	55698
tumblr_ng4mdnyFDu1rbkusao1_400	How many times does the man on the left shuffle his legs ?	4	COUNT13267	55700
tumblr_nd4jzqYgw91u0lr0bo1_1280	How many times does the man spray hair ?	4	COUNT13268	55703
tumblr_nkzk7aqkbd1ty0iqgo1_540	How many times does the woman shake shoulders ?	4	COUNT13269	55706
tumblr_mznkfdGhQ41qahdsro1_400	How many times does the skate boarder swing arms ?	2	COUNT13270	55713
tumblr_nqvcldFUSN1u75ysro1_400	How many times does the man nod ?	5	COUNT13271	55721
tumblr_ngwqkdwf6m1tx8mn0o1_400	How many times does the man turn dreading wheel ?	5	COUNT13272	55725
tumblr_npep0zOVaB1un86uao1_400	How many times does the light blink ?	6	COUNT13273	55733
tumblr_nh89tlHh8r1tx8mn0o1_400	How many times does the car flip ?	2	COUNT13274	55735
tumblr_n97yqombFX1rx8ozro1_400	How many times does the lady turn her head ?	3	COUNT13275	55739
tumblr_nkmelroISS1r73l22o1_400	How many times does the man shake bum ?	2	COUNT13276	55755
tumblr_nprigdcdfM1qk442ao1_500	How many times does the man shoot gun ?	2	COUNT13277	55762
tumblr_nd38eemAiK1ttd1wro1_400	How many times does the man bounce elbows ?	5	COUNT13278	55764
tumblr_nnx9tdFdM11tpjkfjo1_500	How many times does the man flip ?	3	COUNT13279	55767
tumblr_npse0rkOip1tq0lgpo1_500	How many times do the white dominoes tip ?	9	COUNT13280	55786
tumblr_nh6t8ixB6O1roo9cdo1_500	How many times does the man sniff Santa doll ?	3	COUNT13281	55790
tumblr_nnx9omlzwN1tpjkfjo1_500	How many times does the man flip ?	2	COUNT13282	55796
tumblr_noifkcswsa1t8for5o1_500	How many times does the man turn head ?	2	COUNT13283	55801
tumblr_n927a7z7vJ1tcewiko1_500	How many times does the man lift arm ?	2	COUNT13284	55802
tumblr_n9lpdjYo021tixtkuo1_500	How many times does the man touch lips ?	3	COUNT13285	55803
tumblr_n9hphuEnY01stjqfto1_500	How many times does the woman swing arms ?	5	COUNT13286	55804
tumblr_nho8zfUVRs1slx072o1_1280	How many times does the man rock his hips ?	3	COUNT13287	55812
tumblr_nl8hskwbrC1ts2grho1_500	How many times does the man with a gray shirt sway hips ?	4	COUNT13288	55818
tumblr_neqmpdJdYY1qddd4so1_500	How many times does the woman lick milk ?	5	COUNT13289	55819
tumblr_neg7p27WFz1s99medo1_500	How many times does the Otto chew food ?	10	COUNT13290	55825
tumblr_nklw53j39a1r73l22o1_400	How many times does the man in white shirt jump ?	2	COUNT13291	55827
tumblr_mnjbzrRe991s3olw6o1_1280	How many times does the men nod head ?	2	COUNT13292	55849
tumblr_ndntiwMNNN1qi2lodo1_1280	How many times does the man wave arm ?	3	COUNT13293	55850
tumblr_npo0cz7fvb1u8wexpo1_1280	How many times does the woman clap ?	4	COUNT13294	55852
tumblr_nkq39aDhf11t44exmo2_1280	How many times does the man swing kid ?	2	COUNT13295	55853
tumblr_nolgnq2EyH1uvrf1po1_1280	How many times does the man walk away ?	5	COUNT13296	55855
tumblr_nqq02q9CFM1qmxof5o1_1280	How many times does the man pat back ?	2	COUNT13297	55856
tumblr_np0hrbJrLd1ql8pnwo1_1280	How many times does the paper flip itself ?	2	COUNT13298	55859
tumblr_nqdk9tod701rver3co1_1280	How many times does the man raise arm ?	4	COUNT13299	55860
tumblr_nr6i7cSC0t1u7ngfoo1_1280	How many times does the man strike pipe ?	2	COUNT13300	55865
tumblr_no0k18WSjl1s2h3kto1_1280	How many times does the group of soldier march ?	5	COUNT13301	55867
tumblr_nolgn4KUFQ1uvrf1po1_1280	How many times does the man walk ?	5	COUNT13302	55875
tumblr_ngyuyqOLfJ1s2wl4oo1_1280	How many times does the man on center strum guitar ?	3	COUNT13303	55876
tumblr_nhmwb65Jwi1srrsd2o1_1280	How many times does the skateboard flip ?	2	COUNT13304	55887
tumblr_nfi984N75Z1u32wqto1_1280	How many times does the person hop ?	2	COUNT13305	55889
tumblr_nk5yixR72G1u8z85go1_1280	How many times does the man wave hand ?	2	COUNT13306	55899
tumblr_nhlzyti80Q1tlwsgoo1_500	How many times does the woman chew ?	2	COUNT13307	55905
tumblr_npdephQMVY1uxvd9mo1_500	How many times does the woman pet slide ?	2	COUNT13308	55907
tumblr_ne8vdc8bBX1tmddexo1_500	How many times does the woman on left bounce heads ?	4	COUNT13309	55913
tumblr_no1mymaXxa1un86uao1_400	How many times does the cat walk ?	9	COUNT13310	55916
tumblr_nrb4qwDaQ11tx8mn0o1_400	How many times does the man with yellow bike roll over the ground ?	3	COUNT13311	55919
tumblr_n9wfrql6tU1qanglto1_400	How many times does the white animal suck something ?	10	COUNT13312	55928
tumblr_nk3fqyy6W71tatohao1_400	How many times does the woman kiss dog ?	2	COUNT13313	55930
tumblr_nexk476IGK1thp5iao1_400	How many times does the woman wink ?	3	COUNT13314	55932
tumblr_ng1j3b3hfg1s3att3o1_400	How many times does the person brush an animal ?	6	COUNT13315	55934
tumblr_nesk6uARPk1tk2ngvo1_400	How many times does the cat lick its paw ?	7	COUNT13316	55940
tumblr_noi9m722gl1tx8mn0o1_400	How many times does the bike flip ?	3	COUNT13317	55943
